farm_id,month,temperature,precipitation,soil_moisture,drought_index,risk_probability,terra_score,yield_t_ha
FARM-1344,2025-08,30.3,84.2,25.6,0.328,0.0779,922,2.43
FARM-1344,2025-09,28.0,39.6,30.9,0.287,0.0342,966,2.38
FARM-1344,2025-10,22.7,27.8,24.4,0.305,0.0627,937,2.45
FARM-1344,2025-11,21.7,23.3,25.6,0.403,0.0613,939,2.65
FARM-1344,2025-12,19.9,12.4,23.8,0.361,0.0421,958,2.6
FARM-1344,2026-01,18.3,17.3,26.6,0.445,0.0804,920,2.54
FARM-1344,2026-02,20.4,14.6,24.3,0.465,0.02,980,2.54
FARM-1344,2026-03,22.9,4.0,23.5,0.424,0.051,949,2.75
FARM-1344,2026-04,25.5,25.3,30.0,0.475,0.0958,904,2.35
FARM-1344,2026-05,26.3,33.5,26.7,0.396,0.0395,960,2.59
FARM-1344,2026-06,28.4,95.8,35.4,0.477,0.02,980,2.77
FARM-1344,2026-07,32.4,73.2,33.8,0.426,0.02,980,2.95
FARM-1344,2026-08,30.1,118.4,32.6,0.482,0.0289,971,2.41
FARM-1345,2021-09,30.9,42.1,35.2,0.103,0.3267,673,4.78
FARM-1345,2021-10,23.8,14.9,39.4,0.113,0.3769,623,4.64
FARM-1345,2021-11,21.1,12.7,38.6,0.072,0.3763,624,4.96
FARM-1345,2021-12,19.6,5.9,32.5,0.128,0.4733,527,4.73
FARM-1345,2022-01,18.1,8.1,39.5,0.117,0.4391,561,5.05
FARM-1345,2022-02,21.0,9.7,38.2,0.223,0.5318,468,4.71
FARM-1345,2022-03,23.5,1.7,37.0,0.222,0.4919,508,4.95
FARM-1345,2022-04,24.2,13.2,33.4,0.23,0.5382,462,4.39
FARM-1345,2022-05,28.0,20.9,40.0,0.258,0.5527,447,4.11
FARM-1345,2022-06,27.5,57.5,41.2,0.211,0.5006,499,4.78
FARM-1345,2022-07,31.7,66.7,43.5,0.356,0.6576,342,4.15
FARM-1345,2022-08,31.3,31.8,41.1,0.23,0.5966,403,4.06
FARM-1345,2022-09,28.3,41.4,34.6,0.234,0.6277,372,4.25
FARM-1345,2022-10,26.4,18.2,38.0,0.362,0.6488,351,3.99
FARM-1345,2022-11,21.1,8.2,34.6,0.334,0.6583,342,4.21
FARM-1345,2022-12,19.5,5.7,37.3,0.335,0.6654,335,4.25
FARM-1345,2023-01,19.1,8.2,41.2,0.381,0.7182,282,3.69
FARM-1345,2023-02,20.9,3.5,35.0,0.298,0.6691,331,4.45
FARM-1345,2023-03,20.0,6.8,30.3,0.356,0.7541,246,3.92
FARM-1345,2023-04,24.7,9.9,45.3,0.36,0.6744,326,4.03
FARM-1345,2023-05,28.8,22.8,40.2,0.343,0.6716,328,4.13
FARM-1345,2023-06,29.0,32.5,33.4,0.296,0.651,349,4.17
FARM-1345,2023-07,28.9,41.4,36.5,0.291,0.6606,339,4.3
FARM-1345,2023-08,29.0,33.0,43.7,0.339,0.637,363,4.01
FARM-1345,2023-09,28.6,20.0,40.3,0.3,0.6682,332,4.18
FARM-1345,2023-10,26.9,9.2,39.6,0.383,0.6346,365,4.23
FARM-1345,2023-11,24.2,8.0,37.8,0.333,0.6277,372,4.07
FARM-1345,2023-12,20.3,9.1,37.7,0.259,0.6097,390,4.45
FARM-1345,2024-01,17.6,3.9,34.8,0.263,0.6629,337,3.94
FARM-1345,2024-02,20.3,7.9,37.7,0.242,0.6029,397,4.12
FARM-1345,2024-03,19.8,0.0,39.4,0.246,0.6322,368,4.23
FARM-1345,2024-04,23.5,11.5,33.8,0.225,0.6264,374,4.21
FARM-1345,2024-05,29.4,7.0,40.3,0.216,0.6212,379,4.3
FARM-1345,2024-06,30.6,28.1,41.3,0.154,0.6026,397,4.2
FARM-1345,2024-07,29.6,32.3,36.2,0.173,0.5533,447,4.49
FARM-1345,2024-08,30.5,64.8,45.8,0.188,0.5998,400,4.59
FARM-1345,2024-09,27.3,25.2,41.5,0.08,0.5783,422,4.46
FARM-1345,2024-10,24.4,13.9,41.0,0.101,0.5671,433,4.72
FARM-1345,2024-11,21.1,5.1,42.2,0.2,0.5461,454,4.54
FARM-1345,2024-12,21.2,6.2,33.9,0.023,0.5638,436,4.36
FARM-1345,2025-01,18.5,10.2,42.6,0.143,0.6479,352,4.31
FARM-1345,2025-02,20.6,10.4,40.4,0.065,0.588,412,4.01
FARM-1345,2025-03,22.6,6.4,36.3,0.101,0.5853,415,4.28
FARM-1345,2025-04,25.6,9.7,39.3,0.038,0.5929,407,4.45
FARM-1345,2025-05,27.1,29.9,39.0,0.069,0.6621,338,4.16
FARM-1345,2025-06,30.1,32.9,40.9,0.016,0.6223,378,3.71
FARM-1345,2025-07,31.2,56.1,46.4,0.052,0.6766,323,3.98
FARM-1345,2025-08,29.5,10.6,43.2,0.081,0.6825,317,4.1
FARM-1345,2025-09,27.8,24.3,41.5,0.015,0.701,299,4.02
FARM-1345,2025-10,26.1,7.5,38.3,0.037,0.7528,247,3.94
FARM-1345,2025-11,21.4,4.8,41.4,0.009,0.7718,228,3.81
FARM-1345,2025-12,19.0,5.3,36.1,0.113,0.8454,155,3.68
FARM-1345,2026-01,19.3,10.8,39.7,0.032,0.8389,161,3.7
FARM-1345,2026-02,19.1,7.0,39.0,0.02,0.8083,192,3.59
FARM-1345,2026-03,23.6,4.1,41.4,0.11,0.8515,148,3.65
FARM-1345,2026-04,25.5,2.8,40.1,0.102,0.8482,152,3.52
FARM-1345,2026-05,29.1,17.7,38.2,0.125,0.8868,113,3.16
FARM-1345,2026-06,29.0,49.1,45.8,0.153,0.9263,74,3.33
FARM-1345,2026-07,32.3,30.5,42.5,0.122,0.8895,110,3.17
FARM-1345,2026-08,29.8,46.3,43.6,0.142,0.9558,44,3.55
FARM-1346,2021-09,36.7,208.9,57.4,0.434,0.2078,792,104.74
FARM-1346,2021-10,34.2,115.4,47.7,0.516,0.2191,781,108.83
FARM-1346,2021-11,30.5,13.3,37.5,0.414,0.22,780,96.4
FARM-1346,2021-12,26.0,37.3,42.3,0.446,0.2026,797,99.51
FARM-1346,2022-01,24.9,37.9,45.1,0.415,0.1959,804,103.42
FARM-1346,2022-02,29.8,30.5,39.6,0.455,0.2479,752,97.26
FARM-1346,2022-03,30.9,28.4,40.0,0.349,0.2095,791,99.74
FARM-1346,2022-04,33.5,38.5,39.0,0.385,0.2129,787,99.11
FARM-1346,2022-05,34.5,111.4,48.9,0.389,0.1884,812,92.84
FARM-1346,2022-06,37.6,132.8,46.8,0.422,0.2056,794,95.83
FARM-1346,2022-07,36.7,287.2,62.2,0.286,0.138,862,98.1
FARM-1346,2022-08,37.9,195.6,53.6,0.351,0.1887,811,105.31
FARM-1346,2022-09,35.4,135.5,50.6,0.327,0.1671,833,96.49
FARM-1346,2022-10,33.1,131.4,49.3,0.308,0.2185,782,104.46
FARM-1346,2022-11,30.4,36.2,40.5,0.336,0.2324,768,90.54
FARM-1346,2022-12,27.9,12.9,45.5,0.396,0.2899,710,102.06
FARM-1346,2023-01,25.3,8.5,45.2,0.291,0.1965,804,98.19
FARM-1346,2023-02,26.5,20.9,41.3,0.349,0.2494,751,98.55
FARM-1346,2023-03,29.7,39.7,45.2,0.379,0.3188,681,96.12
FARM-1346,2023-04,31.8,40.9,42.5,0.443,0.2851,715,97.72
FARM-1346,2023-05,37.1,71.1,46.3,0.391,0.2866,713,87.79
FARM-1346,2023-06,41.3,127.5,49.8,0.44,0.3759,624,91.73
FARM-1346,2023-07,38.8,118.3,46.1,0.44,0.3771,623,88.19
FARM-1346,2023-08,38.1,181.0,55.7,0.382,0.3385,661,96.91
FARM-1346,2023-09,35.1,128.5,52.5,0.475,0.3952,605,79.82
FARM-1346,2023-10,30.9,62.4,47.9,0.457,0.4618,538,78.62
FARM-1346,2023-11,29.2,36.8,43.0,0.518,0.5069,493,85.2
FARM-1346,2023-12,28.1,44.6,42.7,0.547,0.502,498,74.8
FARM-1346,2024-01,24.0,26.7,47.2,0.514,0.4476,552,93.48
FARM-1346,2024-02,28.1,24.3,37.3,0.605,0.5902,410,82.33
FARM-1346,2024-03,30.6,28.7,45.1,0.557,0.5532,447,81.41
FARM-1346,2024-04,33.6,46.0,42.8,0.526,0.5488,451,82.15
FARM-1346,2024-05,35.4,74.5,43.9,0.633,0.5644,436,79.44
FARM-1346,2024-06,37.5,274.8,61.0,0.536,0.4733,527,88.2
FARM-1346,2024-07,38.3,321.3,63.9,0.524,0.467,533,84.43
FARM-1346,2024-08,39.6,156.4,51.5,0.591,0.5113,489,81.65
FARM-1346,2024-09,37.4,210.5,56.0,0.634,0.5129,487,82.72
FARM-1346,2024-10,33.2,113.4,46.6,0.671,0.5695,431,79.15
FARM-1346,2024-11,28.4,67.4,48.5,0.654,0.4734,527,86.13
FARM-1346,2024-12,27.2,44.9,37.6,0.658,0.5307,469,82.65
FARM-1346,2025-01,26.1,25.3,47.5,0.647,0.5271,473,81.25
FARM-1346,2025-02,26.9,40.2,46.3,0.671,0.546,454,83.69
FARM-1346,2025-03,30.7,32.1,47.3,0.651,0.5124,488,75.76
FARM-1346,2025-04,32.8,33.6,39.8,0.705,0.4853,515,86.28
FARM-1346,2025-05,36.2,86.8,43.2,0.586,0.4449,555,82.36
FARM-1346,2025-06,37.3,197.4,57.2,0.632,0.523,477,83.92
FARM-1346,2025-07,38.5,278.6,62.4,0.548,0.4152,585,96.75
FARM-1346,2025-08,36.3,202.5,56.4,0.637,0.4658,534,82.16
FARM-1346,2025-09,36.1,181.2,55.8,0.566,0.506,494,92.72
FARM-1346,2025-10,31.3,113.1,50.5,0.589,0.4798,520,85.61
FARM-1346,2025-11,30.9,30.6,45.0,0.571,0.4274,573,90.91
FARM-1346,2025-12,26.0,36.2,43.2,0.528,0.472,528,85.64
FARM-1346,2026-01,26.0,37.9,43.1,0.584,0.4702,530,88.48
FARM-1346,2026-02,26.6,45.8,43.1,0.587,0.4567,543,84.71
FARM-1346,2026-03,29.6,37.3,43.8,0.487,0.4741,526,82.64
FARM-1346,2026-04,35.3,35.1,43.9,0.537,0.4106,589,86.17
FARM-1346,2026-05,37.8,88.9,45.7,0.47,0.4178,582,88.4
FARM-1346,2026-06,39.3,155.1,53.4,0.485,0.4713,529,82.52
FARM-1346,2026-07,37.3,323.2,64.3,0.373,0.3717,628,94.78
FARM-1346,2026-08,37.9,142.4,45.1,0.426,0.4294,571,87.24
FARM-1347,2021-09,27.2,177.5,53.0,0.148,0.02,980,1.82
FARM-1347,2021-10,22.3,32.3,39.9,0.199,0.02,980,1.78
FARM-1347,2021-11,23.7,42.8,41.4,0.271,0.02,980,1.65
FARM-1347,2021-12,19.6,19.6,38.9,0.223,0.02,980,1.64
FARM-1347,2022-01,18.4,19.1,43.4,0.191,0.02,980,1.93
FARM-1347,2022-02,19.4,23.5,41.5,0.201,0.02,980,1.79
FARM-1347,2022-03,19.1,37.9,37.5,0.222,0.02,980,1.92
FARM-1347,2022-04,23.8,35.8,37.2,0.206,0.02,980,1.73
FARM-1347,2022-05,29.5,62.2,37.6,0.211,0.02,980,1.9
FARM-1347,2022-06,29.8,156.0,50.6,0.217,0.02,980,1.76
FARM-1347,2022-07,28.9,56.5,42.1,0.237,0.02,980,2.02
FARM-1347,2022-08,26.6,122.1,47.3,0.217,0.02,980,1.66
FARM-1347,2022-09,27.0,41.9,44.1,0.325,0.0447,955,1.59
FARM-1347,2022-10,23.0,44.9,42.5,0.253,0.02,980,1.89
FARM-1347,2022-11,20.5,25.3,38.8,0.275,0.0243,976,1.72
FARM-1347,2022-12,17.9,24.7,39.0,0.323,0.0769,923,1.65
FARM-1347,2023-01,14.4,24.3,41.9,0.339,0.0838,916,1.67
FARM-1347,2023-02,20.9,27.3,37.2,0.322,0.0484,952,1.72
FARM-1347,2023-03,19.9,7.8,44.5,0.391,0.0696,930,1.8
FARM-1347,2023-04,24.2,18.9,39.5,0.385,0.1509,849,1.6
FARM-1347,2023-05,22.8,22.4,40.4,0.342,0.1743,826,1.64
FARM-1347,2023-06,27.1,110.9,45.9,0.396,0.1141,886,1.61
FARM-1347,2023-07,30.5,182.6,54.3,0.428,0.1266,873,1.73
FARM-1347,2023-08,32.9,128.5,44.3,0.393,0.1582,842,1.63
FARM-1347,2023-09,26.3,115.7,45.3,0.437,0.1473,853,1.64
FARM-1347,2023-10,22.1,48.0,41.2,0.423,0.2046,795,1.57
FARM-1347,2023-11,18.8,37.3,36.8,0.492,0.1872,813,1.63
FARM-1347,2023-12,17.7,26.5,37.0,0.43,0.2405,760,1.58
FARM-1347,2024-01,18.6,17.5,41.6,0.451,0.1552,845,1.56
FARM-1347,2024-02,18.1,17.8,35.7,0.472,0.1915,808,1.5
FARM-1347,2024-03,18.3,34.7,42.7,0.604,0.2114,789,1.59
FARM-1347,2024-04,24.1,27.0,39.1,0.518,0.1712,829,1.57
FARM-1347,2024-05,26.8,36.8,45.3,0.453,0.099,901,1.64
FARM-1347,2024-06,27.6,171.2,51.6,0.496,0.0624,938,1.69
FARM-1347,2024-07,31.3,105.3,46.4,0.523,0.1289,871,1.72
FARM-1347,2024-08,28.4,96.2,46.6,0.449,0.1253,875,1.58
FARM-1347,2024-09,27.3,90.7,42.8,0.431,0.0544,946,1.62
FARM-1347,2024-10,22.6,37.8,43.0,0.55,0.0596,940,1.62
FARM-1347,2024-11,19.9,23.5,38.0,0.419,0.0229,977,1.86
FARM-1347,2024-12,18.6,20.6,38.7,0.441,0.0361,964,1.9
FARM-1347,2025-01,18.1,18.9,39.8,0.393,0.02,980,1.75
FARM-1347,2025-02,16.7,30.4,37.4,0.423,0.02,980,1.78
FARM-1347,2025-03,17.8,30.7,40.3,0.46,0.0739,926,1.82
FARM-1347,2025-04,22.2,3.4,46.3,0.382,0.02,980,1.84
FARM-1347,2025-05,25.4,38.8,44.0,0.337,0.02,980,1.88
FARM-1347,2025-06,30.5,163.5,52.3,0.326,0.02,980,1.75
FARM-1347,2025-07,30.5,177.7,52.5,0.352,0.02,980,1.94
FARM-1347,2025-08,30.1,93.9,39.3,0.388,0.02,980,1.86
FARM-1347,2025-09,26.4,51.6,42.7,0.386,0.02,980,1.78
FARM-1347,2025-10,22.0,55.2,44.3,0.325,0.02,980,1.81
FARM-1347,2025-11,21.3,50.5,40.2,0.28,0.02,980,1.69
FARM-1347,2025-12,18.7,23.9,41.2,0.345,0.02,980,1.84
FARM-1347,2026-01,18.6,29.7,35.3,0.288,0.0485,951,1.86
FARM-1347,2026-02,19.0,12.2,42.5,0.282,0.02,980,1.75
FARM-1347,2026-03,21.7,33.5,43.3,0.243,0.02,980,1.71
FARM-1347,2026-04,24.3,28.6,39.9,0.219,0.02,980,1.89
FARM-1347,2026-05,26.7,55.0,45.8,0.165,0.02,980,1.87
FARM-1347,2026-06,29.9,119.7,43.7,0.278,0.0862,914,1.57
FARM-1347,2026-07,30.7,165.8,48.0,0.134,0.0226,977,1.74
FARM-1347,2026-08,29.3,163.0,50.6,0.141,0.02,980,1.74
FARM-1348,2021-09,22.5,305.8,43.6,0.174,0.2871,713,0.88
FARM-1348,2021-10,23.6,147.0,28.6,0.267,0.3246,675,0.9
FARM-1348,2021-11,18.2,80.8,23.7,0.278,0.3658,634,0.96
FARM-1348,2021-12,17.6,76.0,23.8,0.412,0.3912,609,0.95
FARM-1348,2022-01,16.6,54.9,23.9,0.319,0.3374,663,1.02
FARM-1348,2022-02,15.9,44.4,22.1,0.288,0.3975,602,0.88
FARM-1348,2022-03,21.6,29.6,23.5,0.338,0.3644,636,0.87
FARM-1348,2022-04,22.6,64.2,24.9,0.405,0.4219,578,0.88
FARM-1348,2022-05,26.2,131.6,31.1,0.333,0.3664,634,0.94
FARM-1348,2022-06,27.5,133.7,30.9,0.401,0.4212,579,0.9
FARM-1348,2022-07,29.6,317.9,42.1,0.331,0.4165,584,0.76
FARM-1348,2022-08,27.9,400.1,47.2,0.337,0.373,627,0.9
FARM-1348,2022-09,25.2,338.1,44.8,0.321,0.4276,572,0.84
FARM-1348,2022-10,21.4,147.1,30.9,0.478,0.5586,441,0.83
FARM-1348,2022-11,18.7,88.5,27.8,0.473,0.5045,495,0.83
FARM-1348,2022-12,17.3,67.1,23.4,0.588,0.5708,429,0.75
FARM-1348,2023-01,15.6,35.8,20.8,0.484,0.572,428,0.83
FARM-1348,2023-02,17.5,64.8,25.3,0.527,0.5632,437,0.79
FARM-1348,2023-03,19.7,55.9,21.1,0.495,0.6011,399,0.78
FARM-1348,2023-04,23.1,74.3,26.0,0.511,0.5966,403,0.86
FARM-1348,2023-05,25.1,162.5,31.2,0.529,0.5406,459,0.83
FARM-1348,2023-06,27.5,226.9,34.7,0.512,0.5691,431,0.79
FARM-1348,2023-07,28.4,215.9,35.5,0.531,0.5258,474,0.81
FARM-1348,2023-08,28.3,253.2,39.3,0.52,0.5021,498,0.85
FARM-1348,2023-09,27.5,114.2,28.7,0.575,0.5527,447,0.78
FARM-1348,2023-10,22.1,147.1,30.6,0.571,0.5077,492,0.81
FARM-1348,2023-11,17.7,62.2,29.2,0.542,0.5283,472,0.81
FARM-1348,2023-12,16.0,49.9,23.0,0.605,0.5448,455,0.75
FARM-1348,2024-01,14.7,72.5,22.6,0.533,0.5075,493,0.82
FARM-1348,2024-02,17.3,51.8,26.3,0.611,0.4886,511,0.83
FARM-1348,2024-03,18.6,69.6,30.7,0.547,0.4175,582,0.88
FARM-1348,2024-04,22.8,62.3,23.7,0.63,0.4741,526,0.85
FARM-1348,2024-05,26.3,87.0,20.2,0.521,0.5087,491,0.79
FARM-1348,2024-06,27.6,339.5,49.6,0.495,0.3734,627,0.93
FARM-1348,2024-07,27.7,339.6,43.2,0.569,0.3945,606,0.87
FARM-1348,2024-08,27.1,375.8,43.7,0.456,0.3542,646,0.97
FARM-1348,2024-09,24.3,180.0,30.9,0.482,0.3681,632,0.85
FARM-1348,2024-10,21.9,183.0,31.5,0.494,0.3421,658,0.89
FARM-1348,2024-11,19.0,31.2,18.8,0.441,0.3269,673,0.87
FARM-1348,2024-12,17.0,45.6,20.5,0.463,0.3464,654,0.9
FARM-1348,2025-01,17.8,57.8,24.5,0.366,0.3073,693,1.0
FARM-1348,2025-02,16.1,50.0,22.8,0.409,0.3078,692,0.97
FARM-1348,2025-03,20.8,72.9,25.2,0.327,0.2259,774,0.95
FARM-1348,2025-04,21.9,40.6,25.1,0.375,0.3238,676,1.0
FARM-1348,2025-05,27.1,86.2,26.8,0.367,0.3133,687,1.0
FARM-1348,2025-06,26.7,261.2,39.5,0.309,0.2785,722,0.93
FARM-1348,2025-07,29.3,367.4,48.8,0.283,0.2569,743,1.03
FARM-1348,2025-08,27.4,424.9,52.6,0.226,0.2926,707,0.89
FARM-1348,2025-09,26.1,252.4,39.0,0.211,0.2508,749,0.99
FARM-1348,2025-10,21.8,102.5,26.3,0.366,0.3465,653,0.91
FARM-1348,2025-11,20.0,48.7,19.8,0.327,0.3104,690,0.9
FARM-1348,2025-12,17.5,44.2,21.3,0.307,0.3425,658,0.95
FARM-1348,2026-01,15.7,42.7,19.6,0.278,0.3293,671,0.9
FARM-1348,2026-02,14.8,84.3,28.7,0.274,0.2961,704,0.93
FARM-1348,2026-03,19.9,68.7,16.7,0.314,0.4023,598,0.88
FARM-1348,2026-04,22.9,72.3,23.7,0.325,0.4256,574,0.82
FARM-1348,2026-05,25.2,78.7,17.7,0.332,0.4085,591,0.86
FARM-1348,2026-06,29.0,239.8,34.1,0.295,0.3552,645,0.86
FARM-1348,2026-07,26.9,276.2,41.6,0.325,0.3913,609,0.83
FARM-1348,2026-08,27.5,298.1,40.2,0.299,0.422,578,0.86
FARM-1349,2021-09,28.3,20.2,28.8,0.338,0.5511,449,4.31
FARM-1349,2021-10,24.6,14.4,25.3,0.297,0.5378,462,4.55
FARM-1349,2021-11,22.5,11.4,21.3,0.197,0.5326,467,4.24
FARM-1349,2021-12,21.7,9.2,23.2,0.286,0.5496,450,4.3
FARM-1349,2022-01,20.3,7.4,21.6,0.302,0.5365,463,4.24
FARM-1349,2022-02,21.8,13.0,21.7,0.19,0.5122,488,4.24
FARM-1349,2022-03,24.3,3.7,26.5,0.219,0.4464,554,4.56
FARM-1349,2022-04,25.7,14.0,20.1,0.205,0.4983,502,4.36
FARM-1349,2022-05,28.3,17.2,24.7,0.264,0.4787,521,4.58
FARM-1349,2022-06,31.6,27.5,24.5,0.205,0.5084,492,4.02
FARM-1349,2022-07,31.5,69.5,30.5,0.267,0.5315,469,4.3
FARM-1349,2022-08,33.3,57.2,28.2,0.217,0.4843,516,4.49
FARM-1349,2022-09,30.8,11.7,23.5,0.249,0.5306,469,3.72
FARM-1349,2022-10,25.3,17.8,19.1,0.238,0.4947,505,4.38
FARM-1349,2022-11,22.5,8.5,21.1,0.23,0.5553,445,4.14
FARM-1349,2022-12,21.8,12.5,21.8,0.244,0.5443,456,4.15
FARM-1349,2023-01,21.3,6.1,24.9,0.297,0.6217,378,4.24
FARM-1349,2023-02,21.0,7.4,17.5,0.35,0.6465,354,4.15
FARM-1349,2023-03,23.5,2.9,19.0,0.328,0.6726,327,3.79
FARM-1349,2023-04,26.8,12.7,26.9,0.36,0.5696,430,4.07
FARM-1349,2023-05,27.9,12.4,21.9,0.294,0.6262,374,4.15
FARM-1349,2023-06,32.9,40.2,27.1,0.366,0.6046,395,3.87
FARM-1349,2023-07,32.9,84.1,26.5,0.363,0.6524,348,4.35
FARM-1349,2023-08,33.4,28.4,24.3,0.332,0.6728,327,4.33
FARM-1349,2023-09,30.2,26.1,21.7,0.469,0.7638,236,3.64
FARM-1349,2023-10,24.8,5.9,21.8,0.43,0.6864,314,4.31
FARM-1349,2023-11,22.5,10.6,16.4,0.404,0.7109,289,3.93
FARM-1349,2023-12,21.9,7.0,20.1,0.462,0.7686,231,3.64
FARM-1349,2024-01,19.0,3.5,26.7,0.488,0.6924,308,4.07
FARM-1349,2024-02,20.1,11.2,22.9,0.45,0.7177,282,3.33
FARM-1349,2024-03,22.2,11.8,21.7,0.472,0.7409,259,3.74
FARM-1349,2024-04,26.4,12.0,22.9,0.51,0.7278,272,3.8
FARM-1349,2024-05,27.1,16.5,21.2,0.534,0.702,298,3.72
FARM-1349,2024-06,31.6,52.6,25.5,0.537,0.7065,293,3.71
FARM-1349,2024-07,32.9,48.6,28.3,0.498,0.7208,279,3.79
FARM-1349,2024-08,30.7,57.7,25.5,0.527,0.6665,334,3.92
FARM-1349,2024-09,27.3,49.6,20.0,0.555,0.6766,323,3.92
FARM-1349,2024-10,26.7,30.2,15.0,0.541,0.6278,372,3.84
FARM-1349,2024-11,22.6,10.9,24.9,0.595,0.6449,355,4.05
FARM-1349,2024-12,19.9,4.8,18.4,0.515,0.5927,407,4.11
FARM-1349,2025-01,20.8,6.9,22.7,0.56,0.5549,445,4.13
FARM-1349,2025-02,20.2,2.1,19.9,0.628,0.5928,407,4.22
FARM-1349,2025-03,24.4,8.7,15.9,0.432,0.5897,410,4.12
FARM-1349,2025-04,25.3,11.1,23.2,0.505,0.5822,418,3.94
FARM-1349,2025-05,31.9,27.1,26.9,0.525,0.5564,444,4.14
FARM-1349,2025-06,32.3,27.4,22.8,0.459,0.4483,552,4.61
FARM-1349,2025-07,31.5,38.9,23.4,0.389,0.4763,524,4.61
FARM-1349,2025-08,30.8,33.4,26.2,0.388,0.4692,531,4.4
FARM-1349,2025-09,29.5,45.2,16.8,0.507,0.5328,467,4.09
FARM-1349,2025-10,26.8,10.4,21.1,0.356,0.4191,581,4.65
FARM-1349,2025-11,23.3,10.4,27.5,0.311,0.4118,588,4.72
FARM-1349,2025-12,19.1,7.9,20.5,0.345,0.4348,565,4.52
FARM-1349,2026-01,20.0,10.7,23.0,0.331,0.4417,558,4.51
FARM-1349,2026-02,19.7,3.9,19.5,0.372,0.4757,524,4.28
FARM-1349,2026-03,22.6,8.5,18.1,0.32,0.5075,492,4.38
FARM-1349,2026-04,24.2,7.2,23.0,0.306,0.4521,548,4.21
FARM-1349,2026-05,28.6,18.8,23.7,0.309,0.4522,548,4.63
FARM-1349,2026-06,30.9,40.2,26.0,0.257,0.4672,533,4.71
FARM-1349,2026-07,32.8,56.3,26.6,0.222,0.4346,565,4.75
FARM-1349,2026-08,32.5,59.5,25.6,0.305,0.4272,573,4.77
FARM-1350,2021-09,30.8,124.7,36.7,0.376,0.1538,846,1.36
FARM-1350,2021-10,25.9,82.3,35.0,0.431,0.1752,825,1.36
FARM-1350,2021-11,23.9,22.0,23.1,0.52,0.2369,763,1.33
FARM-1350,2021-12,22.8,30.7,21.9,0.509,0.2696,730,1.22
FARM-1350,2022-01,20.1,31.1,24.8,0.488,0.2627,737,1.29
FARM-1350,2022-02,22.4,13.6,26.8,0.456,0.2301,770,1.26
FARM-1350,2022-03,24.1,23.0,24.5,0.5,0.3373,663,1.19
FARM-1350,2022-04,26.6,31.0,31.3,0.551,0.3156,684,1.24
FARM-1350,2022-05,30.7,45.0,24.5,0.494,0.335,665,1.21
FARM-1350,2022-06,32.1,92.7,34.4,0.645,0.3158,684,1.31
FARM-1350,2022-07,32.9,168.8,37.8,0.534,0.3289,671,1.24
FARM-1350,2022-08,33.2,154.0,39.5,0.597,0.4012,599,1.19
FARM-1350,2022-09,32.1,117.3,40.7,0.604,0.3868,613,1.17
FARM-1350,2022-10,27.9,37.8,33.4,0.617,0.4404,560,1.13
FARM-1350,2022-11,23.3,19.6,28.4,0.7,0.4846,515,1.13
FARM-1350,2022-12,21.9,34.9,28.1,0.621,0.4259,574,1.2
FARM-1350,2023-01,20.1,25.5,24.5,0.726,0.5057,494,1.03
FARM-1350,2023-02,20.6,24.6,28.3,0.76,0.4863,514,1.13
FARM-1350,2023-03,24.1,19.3,30.2,0.67,0.4954,505,1.04
FARM-1350,2023-04,29.1,35.5,28.1,0.723,0.4715,528,1.2
FARM-1350,2023-05,30.5,66.6,32.5,0.72,0.4751,525,1.13
FARM-1350,2023-06,33.5,109.5,33.8,0.731,0.4758,524,1.14
FARM-1350,2023-07,33.4,107.4,35.4,0.655,0.5708,429,1.01
FARM-1350,2023-08,33.1,84.0,32.8,0.757,0.5366,463,1.08
FARM-1350,2023-09,31.2,107.7,32.5,0.796,0.5068,493,1.03
FARM-1350,2023-10,27.5,39.5,27.6,0.796,0.5119,488,1.03
FARM-1350,2023-11,25.2,31.6,33.1,0.704,0.4799,520,1.12
FARM-1350,2023-12,23.8,32.5,24.4,0.742,0.5142,486,1.06
FARM-1350,2024-01,22.3,25.5,32.5,0.852,0.464,536,1.01
FARM-1350,2024-02,22.1,22.0,23.0,0.759,0.5151,485,1.09
FARM-1350,2024-03,24.4,24.7,31.7,0.815,0.4925,508,1.16
FARM-1350,2024-04,29.8,8.5,19.0,0.783,0.4744,526,1.04
FARM-1350,2024-05,32.8,63.3,32.5,0.813,0.4613,539,1.08
FARM-1350,2024-06,34.3,120.6,41.2,0.715,0.4196,580,1.16
FARM-1350,2024-07,33.4,209.5,42.4,0.703,0.3844,616,1.26
FARM-1350,2024-08,29.8,88.9,27.1,0.632,0.4011,599,1.16
FARM-1350,2024-09,30.6,84.0,29.9,0.717,0.3723,628,1.22
FARM-1350,2024-10,26.5,30.3,26.0,0.685,0.3777,622,1.23
FARM-1350,2024-11,24.6,22.0,26.8,0.676,0.382,618,1.24
FARM-1350,2024-12,23.5,15.1,29.3,0.632,0.3683,632,1.18
FARM-1350,2025-01,22.2,17.1,30.1,0.605,0.3778,622,1.16
FARM-1350,2025-02,22.4,11.2,25.1,0.566,0.2777,722,1.19
FARM-1350,2025-03,25.0,16.0,28.9,0.564,0.3483,652,1.2
FARM-1350,2025-04,29.9,44.8,30.4,0.566,0.3411,659,1.13
FARM-1350,2025-05,32.1,56.6,30.8,0.545,0.3223,678,1.1
FARM-1350,2025-06,33.2,71.5,26.9,0.551,0.3692,631,1.16
